"","Expiry","Texp","Strike","Bid","Ask","Fwd","CallMid"
"1",20130817,0.0082135523613963,500,NA,4.12253670713164,1685.48983570738,NA
"2",20130817,0.0082135523613963,550,NA,3.8083611427174,1685.48983570738,NA
"3",20130817,0.0082135523613963,600,NA,3.52196511302393,1685.48983570738,NA
"4",20130817,0.0082135523613963,650,NA,3.25874437315553,1685.48983570738,NA
"5",20130817,0.0082135523613963,700,NA,3.01513450001657,1685.48983570738,NA
"6",20130817,0.0082135523613963,750,NA,2.78831884715991,1685.48983570738,NA
"7",20130817,0.0082135523613963,775,NA,2.68048338082779,1685.48983570738,NA
"8",20130817,0.0082135523613963,800,NA,2.57603187172356,1685.48983570738,NA
"9",20130817,0.0082135523613963,825,NA,2.47474490286799,1685.48983570738,NA
"10",20130817,0.0082135523613963,850,NA,2.37642270294948,1685.48983570738,NA
"11",20130817,0.0082135523613963,875,NA,2.28088280157396,1685.48983570738,NA
"12",20130817,0.0082135523613963,900,NA,2.18795801280602,1685.48983570738,NA
"13",20130817,0.0082135523613963,925,NA,2.09749469519637,1685.48983570738,NA
"14",20130817,0.0082135523613963,950,NA,2.00935123925579,1685.48983570738,NA
"15",20130817,0.0082135523613963,975,NA,1.92339674876057,1685.48983570738,NA
"16",20130817,0.0082135523613963,1000,NA,1.83950988300214,1685.48983570738,NA
"17",20130817,0.0082135523613963,1025,NA,1.7575778343695,1685.48983570738,NA
"18",20130817,0.0082135523613963,1050,NA,1.67749542161938,1685.48983570738,NA
"19",20130817,0.0082135523613963,1055,NA,1.66169212768335,1685.48983570738,NA
"20",20130817,0.0082135523613963,1060,NA,1.64595810872184,1685.48983570738,NA
"21",20130817,0.0082135523613963,1065,NA,1.63029261763952,1685.48983570738,NA
"22",20130817,0.0082135523613963,1070,NA,1.61469491709085,1685.48983570738,NA
"23",20130817,0.0082135523613963,1075,NA,1.59916427846144,1685.48983570738,NA
"24",20130817,0.0082135523613963,1080,NA,1.58369998186803,1685.48983570738,NA
"25",20130817,0.0082135523613963,1085,NA,1.56830131644957,1685.48983570738,NA
"26",20130817,0.0082135523613963,1090,NA,1.55296757963959,1685.48983570738,NA
"27",20130817,0.0082135523613963,1095,NA,1.53769807702069,1685.48983570738,NA
"28",20130817,0.0082135523613963,1100,NA,1.52249212232456,1685.48983570738,NA
"29",20130817,0.0082135523613963,1105,NA,1.50734903728642,1685.48983570738,NA
"30",20130817,0.0082135523613963,1110,NA,1.49226815106298,1685.48983570738,NA
"31",20130817,0.0082135523613963,1115,NA,1.47724880052347,1685.48983570738,NA
"32",20130817,0.0082135523613963,1120,NA,1.46229032981307,1685.48983570738,NA
"33",20130817,0.0082135523613963,1125,NA,1.44739209006187,1685.48983570738,NA
"34",20130817,0.0082135523613963,1130,NA,1.43255343953042,1685.48983570738,NA
"35",20130817,0.0082135523613963,1135,NA,1.41777374317313,1685.48983570738,NA
"36",20130817,0.0082135523613963,1140,NA,1.40305237249279,1685.48983570738,NA
"37",20130817,0.0082135523613963,1145,NA,1.38838870554053,1685.48983570738,NA
"38",20130817,0.0082135523613963,1150,NA,1.3737821263338,1685.48983570738,NA
"39",20130817,0.0082135523613963,1155,NA,1.35923202543837,1685.48983570738,NA
"40",20130817,0.0082135523613963,1160,NA,1.34473779909528,1685.48983570738,NA
"41",20130817,0.0082135523613963,1165,NA,1.3302988490753,1685.48983570738,NA
"42",20130817,0.0082135523613963,1170,NA,1.31591458296996,1685.48983570738,NA
"43",20130817,0.0082135523613963,1175,NA,1.30158441390053,1685.48983570738,NA
"44",20130817,0.0082135523613963,1180,NA,1.28730775979038,1685.48983570738,NA
"45",20130817,0.0082135523613963,1185,NA,1.27308404423816,1685.48983570738,NA
"46",20130817,0.0082135523613963,1190,NA,1.2589126953536,1685.48983570738,NA
"47",20130817,0.0082135523613963,1195,NA,1.24479314604856,1685.48983570738,NA
"48",20130817,0.0082135523613963,1200,NA,1.23072483374601,1685.48983570738,NA
"49",20130817,0.0082135523613963,1205,NA,1.21670720067102,1685.48983570738,NA
"50",20130817,0.0082135523613963,1210,NA,1.20273969297771,1685.48983570738,NA
"51",20130817,0.0082135523613963,1215,NA,1.18882176089472,1685.48983570738,NA
"52",20130817,0.0082135523613963,1220,NA,1.17495285872522,1685.48983570738,NA
"53",20130817,0.0082135523613963,1225,NA,1.1611324445559,1685.48983570738,NA
"54",20130817,0.0082135523613963,1230,NA,1.14735997982037,1685.48983570738,NA
"55",20130817,0.0082135523613963,1235,NA,1.13363492973575,1685.48983570738,NA
"56",20130817,0.0082135523613963,1240,NA,1.11995676257505,1685.48983570738,NA
"57",20130817,0.0082135523613963,1245,NA,1.1063249496672,1685.48983570738,NA
"58",20130817,0.0082135523613963,1250,NA,1.09273896510598,1685.48983570738,NA
"59",20130817,0.0082135523613963,1255,NA,1.07919828618659,1685.48983570738,NA
"60",20130817,0.0082135523613963,1260,NA,1.06570239209599,1685.48983570738,NA
