,ksi_1,ksi_2,ksi_3,ksi_4,ksi_5,ksi_6,ksi_7,ksi_8,eta,rho,H
20100204,0.07072670810815876,0.2099921189465271,0.07673867944432203,0.2099991123108844,0.01000278270857341,0.010001679506666653,0.13509115709365596,0.01001084705107129,1.6390054274282884,-0.8435623060513662,0.07857718959314851
20130814,0.023806929132182283,0.2099921189465271,0.2099971571013901,0.2099991123108844,0.01000278270857341,0.20999847819392656,0.01000493726588951,0.2099975422448973,2.2011294956182295,-0.67117702813612,0.11756322751916427
20170519,0.020427085867186015,0.010001523711039434,0.12538635756463593,0.2099991123108844,0.20999924600767605,0.15532714767160544,0.01000493726588951,0.01001084705107129,2.704700271173908,-0.9499669200955893,0.07442876135374832
20171211,0.016464749400243325,0.010001523711039434,0.010001281360866504,0.2099991123108844,0.20999924600767605,0.010001679506666653,0.01000493726588951,0.01001084705107129,2.495823825408489,-0.7301382427242061,0.1221416135843762
20171212,0.017257462933075493,0.010001523711039434,0.010001281360866504,0.2099991123108844,0.20999924600767605,0.010001679506666653,0.01000493726588951,0.01001084705107129,2.4540072334515304,-0.7323598565277216,0.12065726862396117
20171213,0.017765604129649976,0.010001523711039434,0.010001281360866504,0.2099991123108844,0.20999924600767605,0.010001679506666653,0.01000493726588951,0.01001084705107129,2.467976924642473,-0.7434012064339762,0.1151829648336492
20171214,0.01752968458342717,0.010001523711039434,0.010001281360866504,0.2099991123108844,0.20999924600767605,0.10055817752845578,0.01000493726588951,0.01001084705107129,2.7634320531313206,-0.9499669200955893,0.07239479452221335
20171215,0.015634732922813643,0.010001523711039434,0.08381860164439084,0.2099991123108844,0.20999924600767605,0.010001679506666653,0.01000493726588951,0.01001084705107129,2.7702931378888445,-0.9499669200955893,0.07122040594095062
