"X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
0.535628982201217,0.496442102907615,0.456940770259213,0.41611488256001,0.373623950750555,0.328819576267357,0.283291167603999,0.237141395652856,0.203499286751788,0.204471028580613,0.224644469151354
0.538191546678748,0.497946059499078,0.456929586239246,0.414907993568149,0.370712776953838,0.324113888951967,0.27689741795885,0.228861816019557,0.197766670924263,0.206113517222261,0.231543955476268
0.539166390393824,0.498012245975111,0.455923482245397,0.412756259925493,0.367306486319569,0.319337143615885,0.270580386010784,0.221142943216837,0.193132331940276,0.207557123092255,0.237208322966892
0.538600351887025,0.496632299204512,0.453409889473702,0.409256801090534,0.362546520360379,0.313536515192485,0.26319492727185,0.212404516812617,0.188292619448367,0.208911109246086,0.242867494987223
0.534350067486299,0.491946002025127,0.447936309233251,0.402903483214251,0.355105751101334,0.304871034046845,0.252969225573151,0.20066200234191,0.182191735828335,0.21039841640926,0.249375779992269
0.522946641162163,0.480282300436257,0.435858567093564,0.390275956329479,0.342476298852658,0.291487570090563,0.238025505557138,0.184226088920628,0.174967590308395,0.212573273190732,0.257958281460665
0.50498617334997,0.463167894654233,0.419946493807705,0.374588509608505,0.327151841944537,0.276347056957923,0.221916334728586,0.16757892316319,0.169907798579591,0.216989612988587,0.269269646839339
0.481666813452334,0.440446495945351,0.397533125529281,0.353016308241485,0.306762102724477,0.257116145246186,0.202494902939838,0.148685782358658,0.164923434229547,0.220275057970438,0.27732555669618
